season,id,name,short_name,description,home_team,away_team,toss_won,decision,1st_inning_score,2nd_inning_score,home_score,away_score,winner,result,start_date,end_date,venue_id,venue_name,home_captain,away_captain,pom,points,super_over,home_overs,home_runs,home_wickets,home_boundaries,away_overs,away_runs,away_wickets,away_boundaries,highlights,home_key_batsman,home_key_bowler,home_playx1,away_playx1,away_key_batsman,away_key_bowler,match_days,umpire1,umpire2,tv_umpire,referee,reserve_umpire
2022.0,1304051,Sunrisers Hyderabad v Rajasthan Royals,SRH v RR,"5th Match (N), Indian Premier League at Pune, Mar 29 2022",SRH,RR,SRH,BOWL FIRST,210,149/7,149,210,RR,Royals won by 61 runs,2022-03-29,2022-03-30,545380,"Maharashtra Cricket Association Stadium, Pune",Kane Williamson,Sanju Samson,Sanju Samson,"Rajasthan Royals 2, Sunrisers Hyderabad 0",False,20.0,149.0,7.0,17.0,20.0,210.0,6.0,30.0,"Samson, Padikkal, Hetmyer sound Royals warning. Become the first team to defend a total in IPL 2022 with Krishna's new-ball burst swamping Sunrisers","Aiden Markram,Washington Sundar","Umran Malik,T Natarajan","Kane Williamson (UKN),Abhishek Sharma (AR),Rahul Tripathi (UKN),Nicholas Pooran (WK),Aiden Markram (UKN),Abdul Samad (UKN),Romario Shepherd (AR),Washington Sundar (AR),Bhuvneshwar Kumar (BL),Umran Malik (BL),T Natarajan (BL)","Jos Buttler (UKN),Yashasvi Jaiswal (UKN),Sanju Samson (WK),Devdutt Padikkal (UKN),Shimron Hetmyer (UKN),Riyan Parag (UKN),Nathan Coulter-Nile (AR),Ravichandran Ashwin (AR),Yuzvendra Chahal (BL),Trent Boult (BL),Prasidh Krishna (BL)","Sanju Samson,Devdutt Padikkal","Yuzvendra Chahal,Prasidh Krishna",29 March 2022 - night match (20-over match),Ulhas Gandhe,Bruce Oxenford,KN Ananthapadmanabhan,Shakti Singh,Saidharshan Kumar
2022.0,1304052,Royal Challengers Bangalore v Kolkata Knight Riders,RCB v KKR,"6th Match (N), Indian Premier League at Navi Mumbai, Mar 30 2022",RCB,KKR,RCB,BOWL FIRST,128,132/7,132,128,RCB,RCB won by 3 wkts (4b rem),2022-03-30,2022-03-31,343050,"Dr DY Patil Sports Academy, Navi Mumbai",Faf du Plessis,Shreyas Iyer,Wanindu Hasaranga de Silva,"Royal Challengers Bangalore 2, Kolkata Knight Riders 0",False,19.2,132.0,7.0,16.0,18.5,128.0,10.0,18.0,"Harshal Patel and Dinesh Karthik help Royal Challengers survive a scare. Kolkata Knight Riders' bowlers fought really hard to defend 128, but it was not to be","Sherfane Rutherford,Shahbaz Ahmed","Wanindu Hasaranga de Silva,Akash Deep","Faf du Plessis (UKN),Anuj Rawat (UKN),Virat Kohli (UKN),David Willey (AR),Sherfane Rutherford (UKN),Shahbaz Ahmed (AR),Dinesh Karthik (WK),Wanindu Hasaranga de Silva (AR),Harshal Patel (BL),Mohammed Siraj (BL),Akash Deep (AR)","Ajinkya Rahane (UKN),Venkatesh Iyer (AR),Shreyas Iyer (UKN),Nitish Rana (UKN),Sunil Narine (AR),Sam Billings (UKN),Sheldon Jackson (WK),Andre Russell (AR),Tim Southee (BL),Umesh Yadav (BL),Varun Chakravarthy (BL)","Andre Russell,Umesh Yadav","Tim Southee,Umesh Yadav",30 March 2022 - night match (20-over match),Jayaraman Madanagopal,Navdeep Singh,Nitin Menon,Manu Nayyar,Chirra Ravikanthreddy
2022.0,1304053,Lucknow Super Giants v Chennai Super Kings,LSG v CSK,"7th Match (N), Indian Premier League at Mumbai, Mar 31 2022",LSG,CSK,LSG,BOWL FIRST,210,211/4,211,210,LSG,Super Giants won by 6 wkts (3b rem),2022-03-31,2022-04-01,58317,"Brabourne Stadium, Mumbai",KL Rahul,Ravindra Jadeja,Evin Lewis,"Lucknow Super Giants 2, Chennai Super Kings 0",False,19.3,211.0,4.0,27.0,20.0,210.0,7.0,32.0,"Evin Lewis, Quinton de Kock help Super Giants hunt down 211 for first win. Second straight loss for defending champions CSK as Super Giants steal it at the close","Quinton de Kock,Evin Lewis","Ravi Bishnoi,Avesh Khan","KL Rahul (UKN),Quinton de Kock (WK),Manish Pandey (UKN),Evin Lewis (UKN),Deepak Hooda (AR),Ayush Badoni (UKN),Krunal Pandya (AR),Dushmantha Chameera (BL),Andrew Tye (BL),Ravi Bishnoi (BL),Avesh Khan (BL)","Robin Uthappa (UKN),Ruturaj Gaikwad (UKN),Moeen Ali (AR),Shivam Dube (AR),Ambati Rayudu (UKN),Ravindra Jadeja (AR),MS Dhoni (WK),Dwaine Pretorius (AR),Dwayne Bravo (AR),Tushar Deshpande (BL),Mukesh Choudhary (BL)","Robin Uthappa,Shivam Dube","Dwaine Pretorius,Dwayne Bravo",31 March 2022 - night match (20-over match),Virender Sharma,Rod Tucker,Yeshwant Barde,Javagal Srinath,Nikhil Patwardhan
2022.0,1304054,Kolkata Knight Riders v Punjab Kings,KKR v PBKS,"8th Match (N), Indian Premier League at Mumbai, Apr 1 2022",KKR,PBKS,KKR,BOWL FIRST,137,141/4,141,137,KKR,KKR won by 6 wkts (33b rem),2022-04-01,2022-04-02,58324,"Wankhede Stadium, Mumbai",Shreyas Iyer,Mayank Agarwal,Umesh Yadav,"Kolkata Knight Riders 2, Punjab Kings 0",False,14.3,141.0,4.0,20.0,18.2,137.0,10.0,19.0,"Russell's 70 off 31 helps Knight Riders brush aside Kings. After Umesh's four-for restricted Kings, Russell came to the rescue in a shaky chase to lift KKR to the top of the table","Andre Russell,Shreyas Iyer","Umesh Yadav,Tim Southee","Ajinkya Rahane (UKN),Venkatesh Iyer (AR),Shreyas Iyer (UKN),Sam Billings (WK),Nitish Rana (UKN),Andre Russell (AR),Sunil Narine (AR),Tim Southee (BL),Umesh Yadav (BL),Varun Chakravarthy (BL),Shivam Mavi (AR)","Mayank Agarwal (UKN),Shikhar Dhawan (UKN),Bhanuka Rajapaksa (WK),Liam Livingstone (AR),RajÂ Bawa (AR),M Shahrukh Khan (UKN),Harpreet Brar (BL),Odean Smith (AR),Rahul Chahar (BL),Kagiso Rabada (BL),Arshdeep Singh (BL)","Bhanuka Rajapaksa,Kagiso Rabada","Rahul Chahar,Kagiso Rabada",1 April 2022 - night match (20-over match),Anil Chaudhary,Saiyed Khalid,Jayaraman Madanagopal,Prakash Bhatt,Akshay Totre
2022.0,1304055,Mumbai Indians v Rajasthan Royals,MI v RR,"9th Match (D/N), Indian Premier League at Navi Mumbai, Apr 2 2022",MI,RR,MI,BOWL FIRST,193,170/8,170,193,RR,Royals won by 23 runs,2022-04-02,2022-04-03,343050,"Dr DY Patil Sports Academy, Navi Mumbai",Rohit Sharma,Sanju Samson,Jos Buttler,"Rajasthan Royals 2, Mumbai Indians 0",False,20.0,170.0,8.0,21.0,20.0,193.0,8.0,28.0,"Buttler ton, Chahal-Ashwin spin strangle take Royals over the line. Ishan Kishan and Tilak Varma half-centuries kept Mumbai in the game, but a poor spell against the spinners made them fall well short in the end","Tilak Varma,Ishan Kishan","Jasprit Bumrah,Tymal Mills","Ishan Kishan (WK),Rohit Sharma (UKN),Anmolpreet Singh (UKN),Tilak Varma (AR),Kieron Pollard (AR),Tim David (UKN),Daniel Sams (AR),Murugan Ashwin (BL),Jasprit Bumrah (BL),Tymal Mills (BL),Basil Thampi (BL)","Jos Buttler (UKN),Yashasvi Jaiswal (UKN),Devdutt Padikkal (UKN),Sanju Samson (WK),Shimron Hetmyer (UKN),Riyan Parag (UKN),Ravichandran Ashwin (AR),Navdeep Saini (BL),Trent Boult (BL),Yuzvendra Chahal (BL),Prasidh Krishna (BL)","Jos Buttler,Shimron Hetmyer","Yuzvendra Chahal,Navdeep Saini",2 April 2022 - day/night match (20-over match),Nitin Menon,Pashchim Pathak,Virender Sharma,Daniel Manohar,Nitin Pandit
2022.0,1304056,Gujarat Titans v Delhi Capitals,GT v DC,"10th Match (N), Indian Premier League at Pune, Apr 2 2022",GT,DC,DC,BOWL FIRST,171,157/9,171,157,GT,Titans won by 14 runs,2022-04-02,2022-04-03,545380,"Maharashtra Cricket Association Stadium, Pune",Hardik Pandya,Rishabh Pant,Lockie Ferguson,"Gujarat Titans 2, Delhi Capitals 0",False,20.0,171.0,6.0,19.0,20.0,157.0,9.0,21.0,"Gill and Ferguson make it two in two for Gujarat Titans. Delhi Capitals seemed in control, but two double-wicket overs from the New Zealand quick dismantled their chase","Shubman Gill,Hardik Pandya","Lockie Ferguson,Mohammed Shami","Matthew Wade (WK),Shubman Gill (UKN),Vijay Shankar (AR),Hardik Pandya (AR),David Miller (UKN),Rahul Tewatia (AR),Abhinav Manohar (AR),Rashid Khan (BL),Varun Aaron (BL),Lockie Ferguson (BL),Mohammed Shami (BL)","Prithvi Shaw (UKN),Tim Seifert (UKN),Mandeep Singh (AR),Rishabh Pant (WK),Lalit Yadav (AR),Rovman Powell (UKN),Axar Patel (AR),Shardul Thakur (BL),Kuldeep Yadav (BL),Khaleel Ahmed (BL),Mustafizur Rahman (BL)","Rishabh Pant,Lalit Yadav","Mustafizur Rahman,Khaleel Ahmed",2 April 2022 - night match (20-over match),KN Ananthapadmanabhan,Ulhas Gandhe,Bruce Oxenford,Shakti Singh,Vinod Seshan
2022.0,1304057,Chennai Super Kings v Punjab Kings,CSK v PBKS,"11th Match (N), Indian Premier League at Mumbai, Apr 3 2022",CSK,PBKS,CSK,BOWL FIRST,180,126,126,180,PBKS,Punjab Kings won by 54 runs,2022-04-03,2022-04-04,58317,"Brabourne Stadium, Mumbai",Ravindra Jadeja,Mayank Agarwal,Liam Livingstone,"Punjab Kings 2, Chennai Super Kings 0",False,18.0,126.0,10.0,16.0,20.0,180.0,8.0,23.0,"All-round Livingstone consigns CSK to third straight loss. Allrounder's 60 lifted Punjab Kings to 180, and Super Kings fell apart in the chase","Shivam Dube,MS Dhoni","Chris Jordan,Dwaine Pretorius","Robin Uthappa (UKN),Ruturaj Gaikwad (UKN),Moeen Ali (AR),Ambati Rayudu (UKN),Ravindra Jadeja (AR),Shivam Dube (AR),MS Dhoni (WK),Dwayne Bravo (AR),Dwaine Pretorius (AR),Chris Jordan (BL),Mukesh Choudhary (BL)","Mayank Agarwal (UKN),Shikhar Dhawan (UKN),Bhanuka Rajapaksa (UKN),Liam Livingstone (AR),Jitesh Sharma (WK),M Shahrukh Khan (UKN),Odean Smith (AR),Kagiso Rabada (BL),Rahul Chahar (BL),Vaibhav Arora (BL),Arshdeep Singh (BL)","Liam Livingstone,Shikhar Dhawan","Rahul Chahar,Vaibhav Arora",3 April 2022 - night match (20-over match),Yeshwant Barde,Rod Tucker,Anil Chaudhary,Javagal Srinath,Rohan Pandit
2022.0,1304059,Rajasthan Royals v Royal Challengers Bangalore,RR v RCB,"13th Match (N), Indian Premier League at Mumbai, Apr 5 2022",RR,RCB,RCB,BOWL FIRST,169,173/6,169,173,RCB,RCB won by 4 wkts (5b rem),2022-04-05,2022-04-06,58324,"Wankhede Stadium, Mumbai",Sanju Samson,Faf du Plessis,Dinesh Karthik,"Royal Challengers Bangalore 2, Rajasthan Royals 0",False,20.0,169.0,3.0,17.0,19.1,173.0,6.0,25.0,"Karthik and Shahbaz inspire Royal Challengers' scrappy win. Hasaranga, Harshal and Willey also play a part in handing Royals their first defeat of IPL 2022","Jos Buttler,Shimron Hetmyer","Yuzvendra Chahal,Trent Boult","Jos Buttler (UKN),Yashasvi Jaiswal (UKN),Devdutt Padikkal (UKN),Sanju Samson (WK),Shimron Hetmyer (UKN),Riyan Parag (UKN),Ravichandran Ashwin (AR),Navdeep Saini (BL),Trent Boult (BL),Yuzvendra Chahal (BL),Prasidh Krishna (BL)","Faf du Plessis (UKN),Anuj Rawat (UKN),Virat Kohli (UKN),David Willey (AR),Sherfane Rutherford (UKN),Shahbaz Ahmed (AR),Dinesh Karthik (WK),Harshal Patel (BL),Wanindu Hasaranga de Silva (AR),Mohammed Siraj (BL),Akash Deep (AR)","Shahbaz Ahmed,Dinesh Karthik","Harshal Patel,David Willey",5 April 2022 - night match (20-over match),Anil Chaudhary,Saiyed Khalid,Nitin Menon,Javagal Srinath,Nikhil Patwardhan
2022.0,1304060,Kolkata Knight Riders v Mumbai Indians,KKR v MI,"14th Match (N), Indian Premier League at Pune, Apr 6 2022",KKR,MI,KKR,BOWL FIRST,161,162/5,162,161,KKR,KKR won by 5 wkts (24b rem),2022-04-06,2022-04-07,545380,"Maharashtra Cricket Association Stadium, Pune",Shreyas Iyer,Rohit Sharma,Pat Cummins,"Kolkata Knight Riders 2, Mumbai Indians 0",False,16.0,162.0,5.0,24.0,20.0,161.0,4.0,20.0,"Cummins' 14-ball fifty stuns Mumbai, takes Knight Riders top of the table. Daniel Sams is taken apart in 35-run over as five-time champions lose third in a row, this one with four overs to spare","Pat Cummins,Venkatesh Iyer","Pat Cummins,Umesh Yadav","Ajinkya Rahane (UKN),Venkatesh Iyer (AR),Shreyas Iyer (UKN),Sam Billings (WK),Nitish Rana (UKN),Andre Russell (AR),Pat Cummins (BL),Sunil Narine (AR),Rasikh Salam (BL),Umesh Yadav (BL),Varun Chakravarthy (BL)","Rohit Sharma (UKN),Ishan Kishan (WK),Dewald Brevis (AR),Suryakumar Yadav (UKN),Tilak Varma (AR),Kieron Pollard (AR),Daniel Sams (AR),Murugan Ashwin (BL),Tymal Mills (BL),Jasprit Bumrah (BL),Basil Thampi (BL)","Suryakumar Yadav,Tilak Varma","Murugan Ashwin,Tymal Mills",6 April 2022 - night match (20-over match),KN Ananthapadmanabhan,Bruce Oxenford,Ulhas Gandhe,Narayanan Kutty,Saidharshan Kumar
2022.0,1304061,Lucknow Super Giants v Delhi Capitals,LSG v DC,"15th Match (N), Indian Premier League at Navi Mumbai, Apr 7 2022",LSG,DC,LSG,BOWL FIRST,149,155/4,155,149,LSG,Super Giants won by 6 wkts (2b rem),2022-04-07,2022-04-08,343050,"Dr DY Patil Sports Academy, Navi Mumbai",KL Rahul,Rishabh Pant,Quinton de Kock,"Lucknow Super Giants 2, Delhi Capitals 0",False,19.4,155.0,4.0,16.0,20.0,149.0,3.0,19.0,Quinton de Kock aces chase after Ravi Bishnoi throttles Capitals. LSG's bowlers led a remarkable comeback after Prithvi Shaw ran away to 61 off 34 balls,"Quinton de Kock,KL Rahul","Ravi Bishnoi,Krishnappa Gowtham","KL Rahul (UKN),Quinton de Kock (WK),Evin Lewis (UKN),Deepak Hooda (AR),Krunal Pandya (AR),Ayush Badoni (UKN),Krishnappa Gowtham (AR),Jason Holder (AR),Avesh Khan (BL),Andrew Tye (BL),Ravi Bishnoi (BL)","Prithvi Shaw (UKN),David Warner (UKN),Rovman Powell (UKN),Rishabh Pant (WK),Sarfaraz Khan (UKN),Lalit Yadav (AR),Axar Patel (AR),Shardul Thakur (BL),Kuldeep Yadav (BL),Mustafizur Rahman (BL),Anrich Nortje (BL)","Prithvi Shaw,Rishabh Pant","Kuldeep Yadav,Lalit Yadav",7 April 2022 - night match (20-over match),Tapan Sharma,Rod Tucker,Jayaraman Madanagopal,Shakti Singh,Akshay Totre
2022.0,1304062,Punjab Kings v Gujarat Titans,PBKS v GT,"16th Match (N), Indian Premier League at Mumbai, Apr 8 2022",PBKS,GT,GT,BOWL FIRST,189,190/4,189,190,GT,Titans won by 6 wkts (0b rem),2022-04-08,2022-04-09,58317,"Brabourne Stadium, Mumbai",Mayank Agarwal,Hardik Pandya,Shubman Gill,"Gujarat Titans 2, Punjab Kings 0",False,20.0,189.0,9.0,27.0,20.0,190.0,4.0,26.0,"Rahul Tewatia hits 6, 6 off last two balls in spectacular finish for Gujarat Titans. Gill put the chase on track with 96 before Kings pulled it back and took the game deep","Liam Livingstone,Shikhar Dhawan","Kagiso Rabada,Rahul Chahar","Mayank Agarwal (UKN),Shikhar Dhawan (UKN),Jonny Bairstow (WK),Liam Livingstone (AR),Jitesh Sharma (UKN),Odean Smith (AR),M Shahrukh Khan (UKN),Kagiso Rabada (BL),Rahul Chahar (BL),Vaibhav Arora (BL),Arshdeep Singh (BL)","Matthew Wade (WK),Shubman Gill (UKN),Sai Sudharsan (UKN),Hardik Pandya (AR),David Miller (UKN),Rahul Tewatia (AR),Abhinav Manohar (AR),Rashid Khan (BL),Darshan Nalkande (BL),Mohammed Shami (BL),Lockie Ferguson (BL)","Shubman Gill,Sai Sudharsan","Rashid Khan,Darshan Nalkande",8 April 2022 - night match (20-over match),Anil Chaudhary,Virender Sharma,Pashchim Pathak,Javagal Srinath,Chirra Ravikanthreddy
2022.0,1304063,Chennai Super Kings v Sunrisers Hyderabad,CSK v SRH,"17th Match (D/N), Indian Premier League at Navi Mumbai, Apr 9 2022",CSK,SRH,SRH,BOWL FIRST,154,155/2,154,155,SRH,Sunrisers won by 8 wkts (14b rem),2022-04-09,2022-04-10,343050,"Dr DY Patil Sports Academy, Navi Mumbai",Ravindra Jadeja,Kane Williamson,Abhishek Sharma,"Sunrisers Hyderabad 2, Chennai Super Kings 0",False,20.0,154.0,7.0,17.0,17.4,155.0,2.0,19.0,"Abhishek Sharma, Rahul Tripathi do the job as Sunrisers get on the board. Super Kings lose their fourth match in a row and already face a monumental task ahead to make the playoffs","Moeen Ali,Ambati Rayudu","Mukesh Choudhary,Dwayne Bravo","Robin Uthappa (UKN),Ruturaj Gaikwad (UKN),Moeen Ali (AR),Ambati Rayudu (UKN),Shivam Dube (AR),Ravindra Jadeja (AR),MS Dhoni (WK),Dwayne Bravo (AR),Chris Jordan (BL),Maheesh Theekshana (BL),Mukesh Choudhary (BL)","Abhishek Sharma (AR),Kane Williamson (UKN),Rahul Tripathi (UKN),Nicholas Pooran (WK),Aiden Markram (UKN),Shashank Singh (AR),Washington Sundar (AR),Bhuvneshwar Kumar (BL),Marco Jansen (AR),Umran Malik (BL),T Natarajan (BL)","Abhishek Sharma,Rahul Tripathi","Washington Sundar,T Natarajan",9 April 2022 - day/night match (20-over match),Nitin Menon,Navdeep Singh,Yeshwant Barde,Javagal Srinath,Nitin Pandit
2022.0,1304064,Royal Challengers Bangalore v Mumbai Indians,RCB v MI,"18th Match (N), Indian Premier League at Pune, Apr 9 2022",RCB,MI,RCB,BOWL FIRST,151,152/3,152,151,RCB,RCB won by 7 wkts (9b rem),2022-04-09,2022-04-10,545380,"Maharashtra Cricket Association Stadium, Pune",Faf du Plessis,Rohit Sharma,Anuj Rawat,"Royal Challengers Bangalore 2, Mumbai Indians 0",False,18.3,152.0,3.0,17.0,20.0,151.0,6.0,21.0,Rawat 66 seals deal as RCB keep Mumbai winless. Suryakumar's 68 in vain as Mumbai join fellow sufferers Chennai Super Kings at the bottom of the table,"Anuj Rawat,Virat Kohli","Harshal Patel,Wanindu Hasaranga de Silva","Faf du Plessis (UKN),Anuj Rawat (UKN),Virat Kohli (UKN),Dinesh Karthik (WK),Glenn Maxwell (AR),David Willey (AR),Shahbaz Ahmed (AR),Wanindu Hasaranga de Silva (AR),Harshal Patel (BL),Mohammed Siraj (BL),Akash Deep (AR)","Ishan Kishan (WK),Rohit Sharma (UKN),Dewald Brevis (AR),Suryakumar Yadav (UKN),Tilak Varma (AR),Kieron Pollard (AR),Ramandeep Singh (UKN),Jaydev Unadkat (BL),Murugan Ashwin (BL),Jasprit Bumrah (BL),Basil Thampi (BL)","Suryakumar Yadav,Ishan Kishan","Jaydev Unadkat,Dewald Brevis",9 April 2022 - night match (20-over match),KN Ananthapadmanabhan,Bruce Oxenford,Ulhas Gandhe,Narayanan Kutty,Vinod Seshan
2022.0,1304068,Chennai Super Kings v Royal Challengers Bangalore,CSK v RCB,"22nd Match (N), Indian Premier League at Navi Mumbai, Apr 12 2022",CSK,RCB,RCB,BOWL FIRST,216,193/9,216,193,CSK,Super Kings won by 23 runs,2022-04-12,2022-04-13,343050,"Dr DY Patil Sports Academy, Navi Mumbai",Ravindra Jadeja,Faf du Plessis,Shivam Dube,"Chennai Super Kings 2, Royal Challengers Bangalore 0",False,20.0,216.0,4.0,29.0,20.0,193.0,9.0,24.0,CSK get on the board after Dube-Uthappa show. Theekshana leads the bowling effort with four-for after batters turn on the style to put up huge total,"Shivam Dube,Robin Uthappa","Maheesh Theekshana,Ravindra Jadeja","Ruturaj Gaikwad (UKN),Robin Uthappa (UKN),Moeen Ali (AR),Shivam Dube (AR),Ravindra Jadeja (AR),MS Dhoni (WK),Ambati Rayudu (UKN),Dwayne Bravo (AR),Chris Jordan (BL),Maheesh Theekshana (BL),Mukesh Choudhary (BL)","Faf du Plessis (UKN),Anuj Rawat (UKN),Virat Kohli (UKN),Glenn Maxwell (AR),Shahbaz Ahmed (AR),Suyash Prabhudessai (AR),Dinesh Karthik (WK),Wanindu Hasaranga de Silva (AR),Akash Deep (AR),Mohammed Siraj (BL),Josh Hazlewood (BL)","Shahbaz Ahmed,Suyash Prabhudessai","Wanindu Hasaranga de Silva,Josh Hazlewood",12 April 2022 - night match (20-over match),Nitin Menon,Nitin Pandit,Yeshwant Barde,Javagal Srinath,Akshay Totre
2022.0,1304069,Mumbai Indians v Punjab Kings,MI v PBKS,"23rd Match (N), Indian Premier League at Pune, Apr 13 2022",MI,PBKS,MI,BOWL FIRST,198,186/9,186,198,PBKS,Punjab Kings won by 12 runs,2022-04-13,2022-04-14,545380,"Maharashtra Cricket Association Stadium, Pune",Rohit Sharma,Mayank Agarwal,Mayank Agarwal,"Punjab Kings 2, Mumbai Indians 0",False,20.0,186.0,9.0,26.0,20.0,198.0,5.0,23.0,"Mumbai run out of power, crashing to fifth straight loss. Brevis and Tilak Varma put on a show, but Punjab Kings had enough on the board to weather it","Dewald Brevis,Suryakumar Yadav","Basil Thampi,Jasprit Bumrah","Rohit Sharma (UKN),Ishan Kishan (WK),Dewald Brevis (AR),Tilak Varma (AR),Suryakumar Yadav (UKN),Kieron Pollard (AR),Jaydev Unadkat (BL),Murugan Ashwin (BL),Jasprit Bumrah (BL),Tymal Mills (BL),Basil Thampi (BL)","Mayank Agarwal (UKN),Shikhar Dhawan (UKN),Jonny Bairstow (UKN),Liam Livingstone (AR),Jitesh Sharma (WK),M Shahrukh Khan (UKN),Odean Smith (AR),Kagiso Rabada (BL),Rahul Chahar (BL),Vaibhav Arora (BL),Arshdeep Singh (BL)","Shikhar Dhawan,Mayank Agarwal","Odean Smith,Kagiso Rabada",13 April 2022 - night match (20-over match),Ulhas Gandhe,Bruce Oxenford,KN Ananthapadmanabhan,Narayanan Kutty,Saidharshan Kumar
2022.0,1304070,Rajasthan Royals v Gujarat Titans,RR v GT,"24th Match (N), Indian Premier League at Navi Mumbai, Apr 14 2022",RR,GT,RR,BOWL FIRST,192,155/9,155,192,GT,Titans won by 37 runs,2022-04-14,2022-04-15,343050,"Dr DY Patil Sports Academy, Navi Mumbai",Sanju Samson,Hardik Pandya,Hardik Pandya,"Gujarat Titans 2, Rajasthan Royals 0",False,20.0,155.0,9.0,19.0,20.0,192.0,4.0,29.0,"Hardik brings the thrill as Titans top table. Ferguson, Dayal impress with the ball; Buttler's 23-ball fifty not enough for Royals","Jos Buttler,Shimron Hetmyer","Yuzvendra Chahal,Riyan Parag","Jos Buttler (UKN),Devdutt Padikkal (UKN),Ravichandran Ashwin (AR),Sanju Samson (WK),Rassie van der Dussen (UKN),Shimron Hetmyer (UKN),Riyan Parag (UKN),James Neesham (AR),Prasidh Krishna (BL),Yuzvendra Chahal (BL),Kuldeep Sen (BL)","Matthew Wade (WK),Shubman Gill (UKN),Vijay Shankar (AR),Hardik Pandya (AR),Abhinav Manohar (AR),David Miller (UKN),Rahul Tewatia (AR),Rashid Khan (BL),Mohammed Shami (BL),Lockie Ferguson (BL),Yash Dayal (BL)","Hardik Pandya,Abhinav Manohar","Lockie Ferguson,Yash Dayal",14 April 2022 - night match (20-over match),Chris Gaffaney,Rohan Pandit,Jayaraman Madanagopal,Manu Nayyar,Tapan Sharma
2022.0,1304071,Sunrisers Hyderabad v Kolkata Knight Riders,SRH v KKR,"25th Match (N), Indian Premier League at Mumbai, Apr 15 2022",SRH,KKR,SRH,BOWL FIRST,175,176/3,176,175,SRH,Sunrisers won by 7 wkts (13b rem),2022-04-15,2022-04-16,58317,"Brabourne Stadium, Mumbai",Kane Williamson,Shreyas Iyer,Rahul Tripathi,"Sunrisers Hyderabad 2, Kolkata Knight Riders 0",False,17.5,176.0,3.0,23.0,20.0,175.0,8.0,24.0,"Tripathi, Markram hit fifties as Sunrisers make it three in a row. Earlier, an impressive show from Sunrisers' pace pack kept Knight Riders to a gettable total","Rahul Tripathi,Aiden Markram","T Natarajan,Umran Malik","Abhishek Sharma (AR),Kane Williamson (UKN),Rahul Tripathi (UKN),Aiden Markram (UKN),Nicholas Pooran (WK),Shashank Singh (AR),Jagadeesha Suchith (BL),Marco Jansen (AR),Bhuvneshwar Kumar (BL),T Natarajan (BL),Umran Malik (BL)","Venkatesh Iyer (AR),Aaron Finch (UKN),Shreyas Iyer (UKN),Sunil Narine (AR),Nitish Rana (UKN),Sheldon Jackson (WK),Andre Russell (AR),Pat Cummins (BL),Aman Hakim Khan (BL),Umesh Yadav (BL),Varun Chakravarthy (BL)","Nitish Rana,Andre Russell","Andre Russell,Pat Cummins",15 April 2022 - night match (20-over match),Sadashiv Iyer,Virender Sharma,Saiyed Khalid,Prakash Bhatt,Pashchim Pathak
2022.0,1304072,Mumbai Indians v Lucknow Super Giants,MI v LSG,"26th Match (D/N), Indian Premier League at Mumbai, Apr 16 2022",MI,LSG,MI,BOWL FIRST,199,181/9,181,199,LSG,Super Giants won by 18 runs,2022-04-16,2022-04-17,58317,"Brabourne Stadium, Mumbai",Rohit Sharma,KL Rahul,KL Rahul,"Lucknow Super Giants 2, Mumbai Indians 0",False,20.0,181.0,9.0,23.0,20.0,199.0,4.0,28.0,"Rahul 103*, Avesh three-for headline dominant Super Giants' fourth win. Poor fielding and wayward bowling compound matters for Mumbai Indians, who have now lost six games on the bounce","Suryakumar Yadav,Dewald Brevis","Jaydev Unadkat,Murugan Ashwin","Ishan Kishan (WK),Rohit Sharma (UKN),Dewald Brevis (AR),Suryakumar Yadav (UKN),Tilak Varma (AR),Kieron Pollard (AR),Fabian Allen (AR),Jaydev Unadkat (BL),Murugan Ashwin (BL),Jasprit Bumrah (BL),Tymal Mills (BL)","KL Rahul (UKN),Quinton de Kock (WK),Manish Pandey (UKN),Marcus Stoinis (AR),Deepak Hooda (AR),Krunal Pandya (AR),Ayush Badoni (UKN),Jason Holder (AR),Dushmantha Chameera (BL),Avesh Khan (BL),Ravi Bishnoi (BL)","KL Rahul,Manish Pandey","Avesh Khan,Marcus Stoinis",16 April 2022 - day/night match (20-over match),Anil Chaudhary,Nikhil Patwardhan,Navdeep Singh,Shakti Singh,Yeshwant Barde
